,ADDRESS,CITY,ZIP,JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,YTD,TYPE,YEAR
445,3030 W. Fullerton Ave.,Chicago,60647,7285.0,6269.0,7746.0,7003.0,6563.0,7634.0,8569.0,8214.0,7770.0,8685.0,8643.0,8307.0,92688.0,Visitors,2021
446,6083 N. Northwest Hwy.,Chicago,60631,2759.0,2471.0,2950.0,2866.0,3285.0,4137.0,3952.0,3791.0,3381.0,3520.0,3261.0,3393.0,39766.0,Visitors,2021
447,3104 N. Narragansett Ave.,Chicago,60634,1954.0,1675.0,2323.0,2153.0,2225.0,3387.0,2728.0,2856.0,2847.0,3106.0,2967.0,2472.0,30693.0,Visitors,2021
448,1701 N. Milwaukee Ave.,Chicago,60647,5015.0,4257.0,4969.0,5355.0,5364.0,4530.0,6287.0,5834.0,5961.0,6668.0,7070.0,5676.0,66986.0,Visitors,2021
449,4300 W. North Ave.,Chicago,60639,1669.0,1425.0,2190.0,1923.0,1980.0,2233.0,2466.0,2169.0,2284.0,2142.0,2088.0,2024.0,24593.0,Visitors,2021
450,1915 W. 35th St.,Chicago,60609,368.0,2793.0,3784.0,3621.0,3409.0,3679.0,4062.0,4369.0,4553.0,4392.0,4310.0,3795.0,43135.0,Visitors,2021
451,830 W. 119th St.,Chicago,60643,883.0,990.0,1872.0,1445.0,1490.0,1471.0,1645.0,1470.0,1203.0,1243.0,1098.0,1122.0,15932.0,Visitors,2021
452,1962 W. 95th St.,Chicago,60643,1709.0,1221.0,1741.0,2081.0,1761.0,1816.0,2350.0,2000.0,1994.0,2178.0,2368.0,2237.0,23456.0,Visitors,2021
453,115 S. Pulaski Rd.,Chicago,60624,477.0,359.0,424.0,629.0,650.0,1004.0,1326.0,1272.0,2427.0,2174.0,2179.0,2170.0,15091.0,Visitors,2021
454,2708 S. Pulaski Rd.,Chicago,60623,1371.0,1155.0,1856.0,1554.0,1522.0,1842.0,1925.0,1662.0,1818.0,1645.0,1538.0,1675.0,19563.0,Visitors,2021
455,5615 W. Race Ave.,Chicago,60644,2991.0,2412.0,3799.0,2957.0,2615.0,2946.0,2874.0,3083.0,2926.0,3171.0,3164.0,2383.0,35321.0,Visitors,2021
456,8530 S. Kedzie Ave.,Chicago,60652,1417.0,0.0,0.0,734.0,908.0,1223.0,1435.0,1299.0,1279.0,1440.0,1316.0,1223.0,12274.0,Visitors,2021
457,5363 W. Lawrence Ave.,Chicago,60630,2656.0,2338.0,3901.0,5630.0,4029.0,4227.0,4475.0,4328.0,3834.0,4061.0,4034.0,3429.0,46942.0,Visitors,2021
458,4400 W. Lawrence Ave.,Chicago,60630,1302.0,1061.0,1682.0,1566.0,1533.0,1520.0,2795.0,2261.0,2105.0,2100.0,2194.0,1675.0,21794.0,Visitors,2021
459,9055 S. Houston Ave.,Chicago,60617,768.0,1726.0,1866.0,2294.0,2737.0,2783.0,3409.0,3580.0,3375.0,2729.0,3142.0,2927.0,31336.0,Visitors,2021
460,6423 W. 63rd Pl.,Chicago,60638,440.0,380.0,1100.0,525.0,1535.0,0.0,455.0,1605.0,1515.0,1590.0,380.0,1152.0,10677.0,Visitors,2021
461,644 W. Belmont Ave.,Chicago,60657,4605.0,5611.0,6347.0,6577.0,7036.0,7657.0,7875.0,8351.0,8264.0,8694.0,7916.0,7274.0,86207.0,Visitors,2021
462,929 W. Buena Ave.,Chicago,60613,4948.0,3901.0,4675.0,5357.0,4901.0,5713.0,5877.0,6088.0,6197.0,6305.0,5801.0,5496.0,65259.0,Visitors,2021
463,6120 S. Kedzie Ave.,Chicago,60629,2444.0,2207.0,3018.0,2960.0,3233.0,3605.0,4959.0,5416.0,4056.0,3890.0,3524.0,3557.0,42869.0,Visitors,2021
464,400 S. State St.,Chicago,60605,39287.0,36109.0,43918.0,38621.0,24131.0,49671.0,52519.0,43215.0,52795.0,57025.0,54392.0,52268.0,543951.0,Visitors,2021
465,4314 S. Archer Ave.,Chicago,60632,1250.0,1004.0,1515.0,1418.0,1451.0,1481.0,2581.0,2499.0,320.0,0.0,1270.0,1427.0,16216.0,Visitors,2021
466,4856 W. Chicago Ave.,Chicago,60651,330.0,490.0,667.0,618.0,692.0,693.0,786.0,887.0,1102.0,991.0,881.0,817.0,8954.0,Visitors,2021
467,2311 S. Kedzie Ave.,Chicago,60623,967.0,1030.0,1158.0,1058.0,1317.0,1154.0,1713.0,1670.0,1596.0,1724.0,1721.0,1463.0,16571.0,Visitors,2021
468,1659 W. Melrose St.,Chicago,60657,2888.0,3225.0,5433.0,5369.0,6630.0,5374.0,9603.0,2192.0,6908.0,7098.0,6446.0,6001.0,67167.0,Visitors,2021
469,2807 W. 55th St.,Chicago,60632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,740.0,1308.0,1243.0,1122.0,4819.0,Visitors,2021
470,6800 N. Western Ave.,Chicago,60645,5957.0,5228.0,7482.0,6957.0,7333.0,8733.0,8909.0,9035.0,7797.0,7640.0,7640.0,6818.0,89529.0,Visitors,2021
471,7455 W. Cornelia Ave.,Chicago,60634,4240.0,3646.0,4945.0,5441.0,4854.0,5150.0,7909.0,8380.0,8512.0,6217.0,6054.0,5705.0,71053.0,Visitors,2021
472,1226 W. Ainslie St.,Chicago,60640,0.0,0.0,1629.0,4587.0,3738.0,2300.0,3663.0,5547.0,5549.0,6515.0,5552.0,4581.0,43661.0,Visitors,2021
473,122 N. Aberdeen St.,Chicago,60607,2514.0,2322.0,2685.0,2823.0,2728.0,2675.0,3442.0,3423.0,3346.0,3629.0,3569.0,3237.0,36393.0,Visitors,2021
474,11001 S. Indiana Ave.,Chicago,60628,1558.0,1676.0,835.0,889.0,2124.0,2887.0,2906.0,2595.0,2456.0,2676.0,2329.0,2095.0,25026.0,Visitors,2021
475,2401 E. 100th St.,Chicago,60617,2002.0,1747.0,2367.0,2425.0,110.0,222.0,959.0,1192.0,991.0,941.0,882.0,789.0,14627.0,Visitors,2021
476,4801 S. Michigan Ave.,Chicago,60615,0.0,704.0,1629.0,1662.0,2029.0,2478.0,2627.0,2660.0,2278.0,2800.0,2333.0,2128.0,23328.0,Visitors,2021
477,11010 S. Kedzie Ave.,Chicago,60655,1400.0,1162.0,1583.0,1532.0,1479.0,1743.0,1913.0,1798.0,1569.0,1248.0,1558.0,1387.0,18372.0,Visitors,2021
478,731 E. 63rd St.,Chicago,60637,3059.0,2538.0,2316.0,3029.0,1382.0,2802.0,2913.0,3625.0,3568.0,3778.0,3444.0,3827.0,36281.0,Visitors,2021
479,6100 W. Irving Park Rd.,Chicago,60634,3101.0,3072.0,4830.0,3651.0,4121.0,4523.0,4536.0,4337.0,4483.0,4613.0,3488.0,3965.0,48720.0,Visitors,2021
480,9525 S. Halsted St.,Chicago,60628,3655.0,3446.0,5049.0,6815.0,3638.0,3144.0,5060.0,5636.0,5256.0,5312.0,4550.0,4426.0,55987.0,Visitors,2021
481,7506 S. Racine Ave.,Chicago,60620,2094.0,2043.0,2695.0,2698.0,2419.0,2557.0,2944.0,3165.0,2994.0,3092.0,2690.0,2773.0,32164.0,Visitors,2021
482,3647 S. State St.,Chicago,60609,496.0,488.0,595.0,653.0,866.0,974.0,898.0,1130.0,1076.0,1145.0,931.0,936.0,10188.0,Visitors,2021
483,3710 E. 106th St.,Chicago,60617,2007.0,2769.0,2370.0,2357.0,2184.0,2188.0,3058.0,3058.0,3141.0,3674.0,3405.0,3357.0,33568.0,Visitors,2021
484,5440 S. Racine Ave.,Chicago,60609,1420.0,1264.0,1699.0,1644.0,1404.0,1707.0,1809.0,1824.0,1669.0,1587.0,1489.0,1321.0,18837.0,Visitors,2021
485,,,60601,131.0,31.0,94.0,62.0,25.0,4.0,27.0,85.0,237.0,111.0,84.0,1222.0,,,2021
486,,,60602,16.0,10.0,3.0,6.0,1.0,1.0,4.0,12.0,3.0,6.0,16.0,97.0,,,2021
487,,,60603,14.0,3.0,6.0,5.0,4.0,0.0,1.0,7.0,2.0,6.0,6.0,85.0,,,2021
488,,,60604,8.0,3.0,9.0,10.0,1.0,2.0,0.0,9.0,3.0,7.0,4.0,101.0,,,2021
489,,,60605,204.0,87.0,134.0,108.0,27.0,10.0,54.0,172.0,90.0,93.0,155.0,1301.0,,,2021
490,,,60606,32.0,13.0,22.0,20.0,11.0,0.0,21.0,36.0,26.0,21.0,27.0,222.0,,,2021
491,,,60607,279.0,78.0,174.0,174.0,63.0,10.0,63.0,212.0,125.0,146.0,222.0,1482.0,,,2021
492,,,60608,744.0,186.0,249.0,332.0,157.0,31.0,88.0,434.0,230.0,221.0,420.0,2709.0,,,2021
493,,,60609,671.0,213.0,191.0,362.0,186.0,25.0,73.0,323.0,226.0,217.0,372.0,2121.0,,,2021
494,,,60610,397.0,164.0,328.0,239.0,90.0,26.0,85.0,336.0,184.0,186.0,295.0,1744.0,,,2021
495,,,60611,249.0,76.0,162.0,142.0,36.0,10.0,82.0,182.0,103.0,156.0,192.0,1400.0,,,2021
496,,,60612,323.0,102.0,166.0,279.0,158.0,31.0,87.0,230.0,146.0,168.0,283.0,1638.0,,,2021
497,,,60613,435.0,132.0,323.0,253.0,48.0,14.0,97.0,353.0,166.0,177.0,287.0,2272.0,,,2021
498,,,60614,654.0,260.0,622.0,373.0,82.0,25.0,156.0,490.0,317.0,340.0,548.0,2921.0,,,2021
499,,,60615,261.0,68.0,96.0,250.0,130.0,23.0,70.0,230.0,166.0,132.0,258.0,1563.0,,,2021
500,,,60616,444.0,122.0,184.0,235.0,104.0,13.0,80.0,261.0,142.0,164.0,213.0,1766.0,,,2021
501,,,60617,812.0,181.0,292.0,603.0,359.0,25.0,118.0,434.0,388.0,309.0,479.0,2802.0,,,2021
502,,,60618,907.0,276.0,415.0,487.0,185.0,42.0,176.0,564.0,365.0,333.0,639.0,3354.0,,,2021
503,,,60619,438.0,130.0,267.0,512.0,307.0,42.0,120.0,410.0,256.0,299.0,388.0,2484.0,,,2021
504,,,60620,556.0,155.0,231.0,541.0,318.0,37.0,125.0,402.0,304.0,257.0,470.0,2814.0,,,2021
505,,,60621,241.0,51.0,94.0,205.0,122.0,3.0,52.0,208.0,151.0,147.0,273.0,1159.0,,,2021
506,,,60622,588.0,183.0,376.0,296.0,87.0,20.0,120.0,408.0,231.0,292.0,463.0,2270.0,,,2021
507,,,60623,891.0,202.0,200.0,431.0,268.0,30.0,76.0,399.0,267.0,292.0,433.0,3052.0,,,2021
508,,,60624,258.0,116.0,151.0,268.0,180.0,13.0,56.0,196.0,174.0,191.0,253.0,1599.0,,,2021
509,,,60625,667.0,250.0,379.0,369.0,147.0,51.0,187.0,599.0,382.0,375.0,500.0,2854.0,,,2021
510,,,60626,484.0,131.0,227.0,236.0,85.0,20.0,66.0,226.0,196.0,163.0,246.0,1543.0,,,2021
511,,,60628,455.0,150.0,254.0,518.0,345.0,64.0,129.0,441.0,323.0,295.0,517.0,2929.0,,,2021
512,,,60629,1530.0,366.0,443.0,605.0,365.0,40.0,163.0,586.0,404.0,365.0,653.0,3738.0,,,2021
513,,,60630,689.0,221.0,314.0,417.0,127.0,34.0,87.0,366.0,244.0,226.0,387.0,2002.0,,,2021
514,,,60631,404.0,116.0,217.0,200.0,78.0,9.0,35.0,220.0,144.0,183.0,388.0,1162.0,,,2021
515,,,60632,1147.0,240.0,353.0,445.0,210.0,26.0,68.0,366.0,240.0,253.0,504.0,2457.0,,,2021
516,,,60633,115.0,35.0,23.0,69.0,44.0,12.0,9.0,52.0,47.0,70.0,92.0,464.0,,,2021
517,,,60634,1102.0,401.0,457.0,531.0,235.0,38.0,114.0,582.0,367.0,468.0,733.0,2902.0,,,2021
518,,,60636,272.0,70.0,128.0,281.0,217.0,21.0,42.0,222.0,162.0,158.0,262.0,1316.0,,,2021
519,,,60637,358.0,97.0,171.0,434.0,218.0,37.0,110.0,335.0,198.0,228.0,315.0,1918.0,,,2021
520,,,60638,744.0,175.0,251.0,355.0,178.0,26.0,83.0,387.0,235.0,267.0,527.0,2139.0,,,2021
521,,,60639,1351.0,298.0,396.0,607.0,263.0,45.0,110.0,544.0,343.0,378.0,663.0,3437.0,,,2021
522,,,60640,556.0,181.0,318.0,295.0,147.0,37.0,120.0,400.0,181.0,235.0,341.0,2313.0,,,2021
523,,,60641,918.0,349.0,307.0,439.0,209.0,37.0,132.0,411.0,325.0,359.0,472.0,2482.0,,,2021
524,,,60642,243.0,71.0,178.0,126.0,35.0,8.0,51.0,142.0,111.0,86.0,172.0,876.0,,,2021
525,,,60643,476.0,120.0,180.0,340.0,181.0,25.0,100.0,309.0,303.0,216.0,376.0,2212.0,,,2021
526,,,60644,407.0,119.0,219.0,444.0,237.0,25.0,75.0,256.0,217.0,177.0,300.0,2169.0,,,2021
527,,,60645,503.0,169.0,232.0,279.0,119.0,15.0,78.0,200.0,179.0,418.0,285.0,1508.0,,,2021
528,,,60646,371.0,123.0,177.0,154.0,69.0,10.0,52.0,202.0,116.0,153.0,281.0,1009.0,,,2021
529,,,60647,940.0,259.0,477.0,478.0,175.0,26.0,167.0,552.0,342.0,351.0,601.0,3111.0,,,2021
530,,,60649,332.0,94.0,147.0,362.0,227.0,34.0,75.0,255.0,197.0,158.0,304.0,1816.0,,,2021
531,,,60651,806.0,185.0,260.0,493.0,219.0,29.0,108.0,355.0,270.0,234.0,356.0,2337.0,,,2021
532,,,60652,551.0,130.0,140.0,327.0,158.0,39.0,63.0,270.0,171.0,163.0,293.0,1896.0,,,2021
533,,,60653,271.0,81.0,127.0,234.0,168.0,22.0,78.0,229.0,141.0,145.0,214.0,1598.0,,,2021
534,,,60654,237.0,85.0,179.0,132.0,39.0,4.0,60.0,182.0,81.0,89.0,118.0,956.0,,,2021
535,,,60655,418.0,103.0,130.0,143.0,54.0,17.0,30.0,172.0,149.0,180.0,394.0,1321.0,,,2021
536,,,60656,355.0,123.0,199.0,236.0,116.0,14.0,69.0,240.0,161.0,170.0,274.0,846.0,,,2021
537,,,60657,697.0,212.0,571.0,360.0,79.0,18.0,159.0,529.0,294.0,316.0,542.0,3184.0,,,2021
538,,,60659,444.0,150.0,222.0,236.0,97.0,10.0,66.0,207.0,145.0,255.0,245.0,1181.0,,,2021
539,,,60660,347.0,108.0,200.0,174.0,77.0,19.0,78.0,207.0,137.0,137.0,208.0,1270.0,,,2021
540,,,60661,103.0,41.0,77.0,68.0,15.0,3.0,37.0,81.0,35.0,51.0,75.0,579.0,,,2021
541,,,60666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,2021
542,,,60707,216.0,54.0,105.0,102.0,47.0,7.0,27.0,127.0,80.0,74.0,138.0,603.0,,,2021
543,,,60827,33.0,10.0,15.0,48.0,30.0,2.0,4.0,22.0,42.0,34.0,36.0,213.0,,,2021
544,,,Unknown,67.0,24.0,13.0,44.0,24.0,7.0,27.0,182.0,98.0,102.0,224.0,2450.0,,,2021
545,,,60601,1024.0,,,,,,,,,,,,,,2022
546,,,60602,76.0,,,,,,,,,,,,,,2022
547,,,60603,61.0,,,,,,,,,,,,,,2022
548,,,60604,87.0,,,,,,,,,,,,,,2022
549,,,60605,795.0,,,,,,,,,,,,,,2022
550,,,60606,154.0,,,,,,,,,,,,,,2022
551,,,60607,937.0,,,,,,,,,,,,,,2022
552,,,60608,2388.0,,,,,,,,,,,,,,2022
553,,,60609,1907.0,,,,,,,,,,,,,,2022
554,,,60610,1030.0,,,,,,,,,,,,,,2022
555,,,60611,935.0,,,,,,,,,,,,,,2022
556,,,60612,1106.0,,,,,,,,,,,,,,2022
557,,,60613,1576.0,,,,,,,,,,,,,,2022
558,,,60614,1826.0,,,,,,,,,,,,,,2022
559,,,60615,1043.0,,,,,,,,,,,,,,2022
560,,,60616,1324.0,,,,,,,,,,,,,,2022
561,,,60617,1812.0,,,,,,,,,,,,,,2022
562,,,60618,2997.0,,,,,,,,,,,,,,2022
563,,,60619,1379.0,,,,,,,,,,,,,,2022
564,,,60620,1476.0,,,,,,,,,,,,,,2022
565,,,60621,675.0,,,,,,,,,,,,,,2022
566,,,60622,1582.0,,,,,,,,,,,,,,2022
567,,,60623,3047.0,,,,,,,,,,,,,,2022
568,,,60624,936.0,,,,,,,,,,,,,,2022
569,,,60625,2579.0,,,,,,,,,,,,,,2022
570,,,60626,1750.0,,,,,,,,,,,,,,2022
571,,,60628,1527.0,,,,,,,,,,,,,,2022
572,,,60629,3587.0,,,,,,,,,,,,,,2022
573,,,60630,2161.0,,,,,,,,,,,,,,2022
574,,,60631,1233.0,,,,,,,,,,,,,,2022
575,,,60632,3006.0,,,,,,,,,,,,,,2022
576,,,60633,307.0,,,,,,,,,,,,,,2022
577,,,60634,2793.0,,,,,,,,,,,,,,2022
578,,,60636,841.0,,,,,,,,,,,,,,2022
579,,,60637,1328.0,,,,,,,,,,,,,,2022
580,,,60638,2232.0,,,,,,,,,,,,,,2022
581,,,60639,3462.0,,,,,,,,,,,,,,2022
582,,,60640,1950.0,,,,,,,,,,,,,,2022
583,,,60641,2665.0,,,,,,,,,,,,,,2022
584,,,60642,587.0,,,,,,,,,,,,,,2022
585,,,60643,1203.0,,,,,,,,,,,,,,2022
586,,,60644,1273.0,,,,,,,,,,,,,,2022
587,,,60645,1820.0,,,,,,,,,,,,,,2022
588,,,60646,1067.0,,,,,,,,,,,,,,2022
589,,,60647,2470.0,,,,,,,,,,,,,,2022
590,,,60649,1009.0,,,,,,,,,,,,,,2022
591,,,60651,1973.0,,,,,,,,,,,,,,2022
592,,,60652,1455.0,,,,,,,,,,,,,,2022
593,,,60653,860.0,,,,,,,,,,,,,,2022
594,,,60654,558.0,,,,,,,,,,,,,,2022
595,,,60655,860.0,,,,,,,,,,,,,,2022
596,,,60656,1037.0,,,,,,,,,,,,,,2022
597,,,60657,2048.0,,,,,,,,,,,,,,2022
598,,,60659,1621.0,,,,,,,,,,,,,,2022
599,,,60660,1242.0,,,,,,,,,,,,,,2022
600,,,60661,333.0,,,,,,,,,,,,,,2022
601,,,60666,1.0,,,,,,,,,,,,,,2022
602,,,60707,492.0,,,,,,,,,,,,,,2022
603,,,60827,86.0,,,,,,,,,,,,,,2022
604,,,Unknown,2275.0,,,,,,,,,,,,,,2022
